timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-16T17:21:43,lifelines,2221f86e-6cab-4119-9667-763a766e4ab8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.739006199999949,1.3970492256194291e-06,5.100569781913803e-07,2.021295372,0.0,10.0,2.390642913470119e-06,0.0,1.181451861111024e-05,1.420516152458036e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.19045-SP0,3.13.3,3.2.8,4,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,0,,-39.0159,-4.9702,11.87131118774414,machine,0.0,0,69.4,8.233379364013672,N,1.0,0.0
2026-06-16T17:22:07,lifelines,aa2e197c-c5a9-47dd-9a77-2d1e0b41a797,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.778289699999732,1.3831185568565817e-06,4.9783093420989e-07,1.9164586777500003,0.0,10.0,2.146828722507159e-06,0.0,1.1916686111110012e-05,1.4063514833617172e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.19045-SP0,3.13.3,3.2.8,4,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,0,,-39.0159,-4.9702,11.87131118774414,machine,0.0,0,69.0,8.185482025146484,N,1.0,0.0
2026-06-16T17:28:11,lifelines,576b87c0-9775-41e5-beae-a0ecb76e14cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.710959900000034,2.406901012105705e-06,2.0552551051820253e-07,2.3610945165,0.0,10.0,4.542841688861253e-06,0.0,1.993046749999571e-05,2.4473309188856966e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.19045-SP0,3.13.3,3.2.8,4,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,0,,-39.0159,-4.9702,11.87131118774414,machine,0.0,0,71.51,8.487785720825196,N,1.0,0.0
